uid,language,model,prompting_technique,category,path,text_sha1,rewrite_provider,rewrite_model,n_rewrites,edit_ratio_min,raidar_score,error_raidar,judge_model,judge_label,judge_p_ai,judge_confidence,judge_brief_reason,error_judge
07098,telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_cinema,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_cinema_07098.txt,0e5dd3a117e54d25015fe891f744b2cff139b992,openai,gpt-4o-mini,1,0.31671554252199413,0.6832844574780059,,claude-sonnet-4-5-20250929,ai,0.95,medium,"Severe repetitive patterns, corrupted characters, nonsensical Telugu text structure indicates AI generation failure",
07119,telugu,gpt_4o,zero-shot,eenadu_national,articles_today/telugu_gpt_4o_zero-shot_eenadu_national_07119.txt,a6e4909d5a485c67bb3855fc2fd6e7770b0a6c88,openai,gpt-4o-mini,1,0.20327552986512523,0.7967244701348748,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Telugu news style with proper legal terminology, contextual flow, and journalistic structure typical of human reporting.",
07173,hindi,gpt_4o,zero-shot,भ_रत,articles_today/hindi_gpt_4o_zero-shot_भ_रत_07173.txt,fa2b13525161e5b74b6c138547c54aa218e4029f,openai,gpt-4o-mini,1,0.1295206055508831,0.8704793944491169,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Hindi political discourse with authentic quote structures, contextual depth, and typical Indian news article flow patterns.",
07191,hindi,mistralai_Mistral_7B_Instruct_v0_2,few-shot,भ_रत,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_few-shot_भ_रत_07191.txt,b23fbb54934be9a475271f8a3ed1e9802f6140b7,openai,gpt-4o-mini,1,0.425561797752809,0.574438202247191,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Repetitive phrasing, incoherent structure, awkward Hindi grammar, and meaningless content patterns typical of AI generation.",
07212,telugu,gpt_4o,chain-of-thought,eenadu_cinema,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_cinema_07212.txt,c6c56f78cadb56d2437612248c05af16b8efdaf2,openai,gpt-4o-mini,1,0.15634218289085547,0.8436578171091446,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured format, repetitive phrasing, generic content, and formulaic conclusion typical of AI-generated Telugu text.",
07264,hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,मन_र_जन,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_मन_र_जन_07264.txt,73cb553ae18c79dd5d2893ad3e40808f72deff67,openai,gpt-4o-mini,1,0.4311131386861314,0.5688868613138687,,claude-sonnet-4-5-20250929,ai,0.95,medium,"Repetitive phrases, incoherent context, grammatical errors, and nonsensical content structure indicate AI generation with poor Hindi language model.",
1,bangla,gemini_2_5_flash,few-shot,opinion,articles_today/bangla_gemini_2_5_flash_few-shot_opinion_1.txt,e6aa72946c179f10a6a29b6f537e7d4cda0408f1,openai,gpt-4o-mini,1,0.10165247871807712,0.8983475212819229,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly formulaic structure, repetitive phrasing, generic quotes, and overly balanced presentation typical of AI-generated Bangla news.",
1,bangla,gemini_2_5_flash,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_flash_zero-shot_bangladesh_1.txt,0baf799fc9b5f78e47320d79058b0502d3c1ccb0,openai,gpt-4o-mini,1,0.07788595271210014,0.9221140472878999,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly formulaic structure, generic political phrases, lacks specific details, repetitive sentence patterns typical of AI-generated Bangla news.",
1,bangla,gemini_2_5_pro,chain-of-thought,opinion,articles_today/bangla_gemini_2_5_pro_chain-of-thought_opinion_1.txt,47da2ef60754b9d3873c8a95494866f0c634ad23,openai,gpt-4o-mini,1,0.07341001353179973,0.9265899864682002,,claude-sonnet-4-5-20250929,human,0.25,medium,"Natural narrative flow, contextual depth, mixed script error ('अभूतपूर्व'), authentic journalistic style with cultural nuance",
1,bangla,gemini_2_5_pro,few-shot,opinion,articles_today/bangla_gemini_2_5_pro_few-shot_opinion_1.txt,e163c05a5afc8e66aae79920f5dc332d2894e9eb,openai,gpt-4o-mini,1,0.08518327310273618,0.9148167268972638,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic praise without specifics, repetitive structure, mixed script errors (دقیق, निष्पक्ष), overly formal tone, lacks concrete details.",
1,bangla,gemini_2_5_pro,zero-shot,economy,articles_today/bangla_gemini_2_5_pro_zero-shot_economy_1.txt,11748a2b38aed0951873edb386e9e805c0c6078d,openai,gpt-4o-mini,1,0.08922305764411027,0.9107769423558897,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla news structure with authentic bureaucratic details, realistic policy specifics, and typical journalistic formatting for Bangladesh media.",
1,bangla,gemma_3_12b_it,chain-of-thought,sports,articles_today/bangla_gemma_3_12b_it_chain-of-thought_sports_1.txt,73c56b0b37f8a4729d3371b58c2642462956aad0,openai,gpt-4o-mini,1,0.09350356740518212,0.9064964325948179,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured format, balanced arguments, generic expert quotes, formulaic conclusion pattern typical of AI-generated Bangla news.",
1,bangla,gemma_3_12b_it,chain-of-thought,technology,articles_today/bangla_gemma_3_12b_it_chain-of-thought_technology_1.txt,247b549294a55f61fd29edb38b07c1a431ee41c1,openai,gpt-4o-mini,1,0.22232558139534883,0.7776744186046511,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Structured format, generic expert quote, disclaimer note, and overly balanced tone suggest AI generation.",
1,bangla,gemma_3_12b_it,few-shot,life_style,articles_today/bangla_gemma_3_12b_it_few-shot_life_style_1.txt,057dbb9d26ad1eeb3bd262dc65c02cf86d3f609c,openai,gpt-4o-mini,1,0.08986083499005965,0.9101391650099404,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly formulaic structure, repetitive patterns, generic predictions, and uniform tone typical of AI-generated horoscope content.",
1,bangla,gemma_3_12b_it,zero-shot,opinion,articles_today/bangla_gemma_3_12b_it_zero-shot_opinion_1.txt,8e2335bcd18090c4ceda533ac5d0d9b4d0eb9443,openai,gpt-4o-mini,1,0.10732984293193717,0.8926701570680629,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla flow, authentic journalistic structure, contextual political nuance, and realistic quoted speech patterns indicate human authorship.",
1,bangla,gemma_3_12b_it,zero-shot,sports,articles_today/bangla_gemma_3_12b_it_zero-shot_sports_1.txt,7dcb2c08dd33219316c8ceedc6e6c4fc2b99af31,openai,gpt-4o-mini,1,0.16389891696750902,0.836101083032491,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural political reporting style with authentic Bangla journalistic conventions, informal sourcing patterns, and organic narrative flow typical of regional news.",
1,bangla,gpt_4o,few-shot,opinion,articles_today/bangla_gpt_4o_few-shot_opinion_1.txt,687337f9c5e8ac92befa450c8e2bd6bb12eb83da,openai,gpt-4o-mini,1,0.15314730694354314,0.8468526930564568,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured, formulaic paragraphs with generic policy discussion and balanced diplomatic tone typical of AI-generated Bangla content.",
1,bangla,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,international,articles_today/bangla_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_international_1.txt,bde8d3aa50d4c081ce2e0fb0a54e074a1e56d49d,openai,gpt-4o-mini,1,0.5314625850340136,0.46853741496598644,,claude-sonnet-4-5-20250929,ai,0.95,medium,"Repetitive phrases, incoherent grammar, nonsensical content, and garbled Bangla text indicate AI generation with poor language model.",
1,hindi,gemini_2_5_flash,chain-of-thought,मन_र_जन,articles_today/hindi_gemini_2_5_flash_chain-of-thought_मन_र_जन_1.txt,9d34d1f7d62f575320ab8bf4ac32b4bbe08f3e7d,openai,gpt-4o-mini,1,0.08409173643975246,0.9159082635602476,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Repetitive phrasing, overly formal structure, generic praise patterns, and formulaic conclusion typical of AI-generated Hindi content.",
1,hindi,gemini_2_5_flash,few-shot,मन_र_जन,articles_today/hindi_gemini_2_5_flash_few-shot_मन_र_जन_1.txt,7b4048012b268b325830a82cfd3ec018192edc52,openai,gpt-4o-mini,1,0.09028511087645195,0.909714889123548,,claude-sonnet-4-5-20250929,human,0.25,medium,"Natural Hindi flow, cultural context, minor grammatical inconsistencies typical of human writing, authentic storytelling style",
1,hindi,gemini_2_5_flash,zero-shot,व_द_श,articles_today/hindi_gemini_2_5_flash_zero-shot_व_द_श_1.txt,3e91060bdd2d26d58b589e11b1da053bab87c122,openai,gpt-4o-mini,1,0.1259311812699539,0.874068818730046,,claude-sonnet-4-5-20250929,human,0.25,medium,"Natural emotional flow, culturally authentic Hindi expressions, organic narrative structure with human empathy and journalistic style.",
1,hindi,gemini_2_5_pro,few-shot,व_ज_ञ_न,articles_today/hindi_gemini_2_5_pro_few-shot_व_ज_ञ_न_1.txt,2d7174a40f57d991b1a59bf6a42b6d06a89ec1ce,openai,gpt-4o-mini,1,0.15572592237661714,0.8442740776233828,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured format, repetitive phrasing patterns, formal transitions, and corporate-style explanatory tone typical of AI-generated Hindi news.",
1,hindi,gemini_2_5_pro,few-shot,व_द_श,articles_today/hindi_gemini_2_5_pro_few-shot_व_द_श_1.txt,49342a591d69e6867f7229339252361a2f384c19,openai,gpt-4o-mini,1,0.1288135593220339,0.8711864406779661,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Hindi news style with authentic regional context, proper Devanagari usage, and journalistic structure typical of human reporting.",
1,hindi,gemini_2_5_pro,zero-shot,मन_र_जन,articles_today/hindi_gemini_2_5_pro_zero-shot_मन_र_जन_1.txt,a60e14aee0b76b907480d61f88189e79442f9bb6,openai,gpt-4o-mini,1,0.08137931034482758,0.9186206896551724,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Hindi flow, cultural context depth, authentic regional details, journalistic structure typical of human news writing.",
1,hindi,gemini_2_5_pro,zero-shot,व_द_श,articles_today/hindi_gemini_2_5_pro_zero-shot_व_द_श_1.txt,e3dc91cfde7f8442e9e06ccd424f32c29939f971,openai,gpt-4o-mini,1,0.10665478312537136,0.8933452168746286,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured format, repetitive phrasing patterns, formulaic section transitions, and overly systematic organization typical of AI-generated Hindi news content.",
1,hindi,gemma_3_12b_it,chain-of-thought,मन_र_जन,articles_today/hindi_gemma_3_12b_it_chain-of-thought_मन_र_जन_1.txt,e298c13dc99f17926e826823af68016e4762bd47,openai,gpt-4o-mini,1,0.10788863109048724,0.8921113689095128,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Overly structured format, repetitive phrasing, formulaic sections, and encyclopedic tone typical of AI-generated Hindi content.",
1,hindi,gemma_3_12b_it,few-shot,मन_र_जन,articles_today/hindi_gemma_3_12b_it_few-shot_मन_र_जन_1.txt,34ad69e1bc9f8c8cf31655cd5967b51655b944cb,openai,gpt-4o-mini,1,0.16299303944315546,0.8370069605568445,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, generic descriptions, and overly systematic organization typical of AI-generated Hindi content.",
1,hindi,gpt_4o,few-shot,ख_ल,articles_today/hindi_gpt_4o_few-shot_ख_ल_1.txt,21a92693accafc17cc63dbb600c9b8d1c9807c2a,openai,gpt-4o-mini,1,0.10751374465485644,0.8924862553451436,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured formal Hindi, repetitive phrasing, generic examples, lacks personal voice or specific data typical of human journalism.",
1,tamil,gemini_2_5_flash,chain-of-thought,இந_த_ய,articles_today/tamil_gemini_2_5_flash_chain-of-thought_இந_த_ய_1.txt,0bdd4e7a11c6288ef353428220ee894ba437561a,openai,gpt-4o-mini,1,0.07032854209445585,0.9296714579055442,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, overly formal Tamil style, and generic legal reporting patterns suggest AI generation.",
1,tamil,gemini_2_5_flash,chain-of-thought,தம_ழகம,articles_today/tamil_gemini_2_5_flash_chain-of-thought_தம_ழகம_1.txt,d8bba58cf69054fce5aeae8a1d219f23377ed287,openai,gpt-4o-mini,1,0.11022642448370241,0.8897735755162975,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil writing style with cultural context, idiomatic expressions, and authentic journalistic structure typical of regional news.",
1,tamil,gemini_2_5_flash,chain-of-thought,வ_ள_ய_ட_ட,articles_today/tamil_gemini_2_5_flash_chain-of-thought_வ_ள_ய_ட_ட_1.txt,09d09ae789d1f179642e0529b20f56e5f2cc697c,openai,gpt-4o-mini,1,0.12160694896851248,0.8783930510314875,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic sports reporting structure, repetitive phrasing, lacks specific match details like scores or player names typical of real coverage.",
1,tamil,gemini_2_5_flash,few-shot,க_ற_றம,articles_today/tamil_gemini_2_5_flash_few-shot_க_ற_றம_1.txt,4e7eaaf869e88dde4683e71fabc1a2c2f9af8f9c,openai,gpt-4o-mini,1,0.2080856123662307,0.7919143876337693,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with authentic local details, typical crime reporting structure, and genuine journalistic flow.",
1,tamil,gemini_2_5_flash,few-shot,ச_ன_ம_ர_ல_ம,articles_today/tamil_gemini_2_5_flash_few-shot_ச_ன_ம_ர_ல_ம_1.txt,f91ee5dfc1ac854479de9519a07d59b8d1e1983f,openai,gpt-4o-mini,1,0.13583509513742073,0.8641649048625792,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, overly formal Tamil style, and generic entertainment news template suggest AI generation.",
1,tamil,gemini_2_5_flash,zero-shot,இந_த_ய,articles_today/tamil_gemini_2_5_flash_zero-shot_இந_த_ய_1.txt,9980ea2f33c0dc09964fdebda22ab9a69fc39a85,openai,gpt-4o-mini,1,0.13068181818181818,0.8693181818181819,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic celebrity marriage announcement with formulaic structure, vague details, and typical AI-generated Tamil news patterns.",
1,tamil,gemini_2_5_flash,zero-shot,தம_ழகம,articles_today/tamil_gemini_2_5_flash_zero-shot_தம_ழகம_1.txt,522fbe3727df27e69baba4bf093bec6995c62a5f,openai,gpt-4o-mini,1,0.1630695443645084,0.8369304556354916,,claude-sonnet-4-5-20250929,human,0.15,medium,Authentic Tamil political news style with natural regional political terminology and conventional press release format.,
1,tamil,gemini_2_5_pro,chain-of-thought,உலகம,articles_today/tamil_gemini_2_5_pro_chain-of-thought_உலகம_1.txt,c5f5c14bfc904a8a3fc3835c274f02af7ddeb383,openai,gpt-4o-mini,1,0.17515741270749857,0.8248425872925014,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with authentic political terminology, proper cultural references, and typical journalistic structure for regional reporting.",
1,tamil,gemini_2_5_pro,chain-of-thought,ஸ_ட_ட_எக_ஸ_ப_ரஸ,articles_today/tamil_gemini_2_5_pro_chain-of-thought_ஸ_ட_ட_எக_ஸ_ப_ரஸ_1.txt,06396a39a60a2d4a1c2cf6a860a2d7a5f3a8cd0d,openai,gpt-4o-mini,1,0.0510248582642826,0.9489751417357174,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured format, balanced presentation, generic placeholder name, formulaic legal explanations suggest AI generation.",
1,tamil,gemini_2_5_pro,few-shot,ம_வட_ட_மச_ல,articles_today/tamil_gemini_2_5_pro_few-shot_ம_வட_ட_மச_ல_1.txt,fedbc9dd32a0b5f549a5e7a9944ee52baf95417a,openai,gpt-4o-mini,1,0.15454545454545454,0.8454545454545455,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with local context, proper names, and typical memorial event reporting structure.",
1,tamil,gemini_2_5_pro,few-shot,மர_மம,articles_today/tamil_gemini_2_5_pro_few-shot_மர_மம_1.txt,47fcf89d611578b8a217e3a5c4b3c13bacbfdb0d,openai,gpt-4o-mini,1,0.2025848142164782,0.7974151857835218,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic horror narrative structure, repetitive dramatic phrases, and overly theatrical storytelling patterns typical of AI-generated Tamil content.",
1,tamil,gemini_2_5_pro,few-shot,ஸ_ட_ட_எக_ஸ_ப_ரஸ,articles_today/tamil_gemini_2_5_pro_few-shot_ஸ_ட_ட_எக_ஸ_ப_ரஸ_1.txt,d09c2feb54428b712e04901f397548d14951fc11,openai,gpt-4o-mini,1,0.13756613756613756,0.8624338624338624,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil journalistic style with authentic political reporting conventions, proper quote formatting, and regional administrative terminology.",
1,tamil,gemini_2_5_pro,zero-shot,உலகம,articles_today/tamil_gemini_2_5_pro_zero-shot_உலகம_1.txt,293d0d2c2e5e9fe9b501d97cc4756277fa4492a6,openai,gpt-4o-mini,1,0.07769276044732196,0.922307239552678,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil news style with authentic regional details, proper journalistic structure, and culturally appropriate narrative flow.",
1,tamil,gemini_2_5_pro,zero-shot,தல_யங_கம,articles_today/tamil_gemini_2_5_pro_zero-shot_தல_யங_கம_1.txt,456fbbe0536e878c5adea7dd827aace5178c387f,openai,gpt-4o-mini,1,0.10181818181818182,0.8981818181818182,,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Tamil journalistic style with cultural context, idiomatic expressions, and authentic local references throughout.",
1,tamil,gemini_2_5_pro,zero-shot,மர_மம,articles_today/tamil_gemini_2_5_pro_zero-shot_மர_மம_1.txt,d0e95ff2517f0bcf6ac5f132fef935ad3ed680c2,openai,gpt-4o-mini,1,0.14423963133640552,0.8557603686635945,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, dramatic narrative style, excessive detail consistency, and sensationalized headline typical of AI-generated Tamil news.",
1,tamil,gemma_3_12b_it,chain-of-thought,க_ற_றம,articles_today/tamil_gemma_3_12b_it_chain-of-thought_க_ற_றம_1.txt,1d6541542a7aa98efb8bb7ff8111d2c129f965f8,openai,gpt-4o-mini,1,0.028254847645429362,0.9717451523545706,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, generic placeholder text, repetitive phrasing, lacks specific journalistic details typical of human crime reporting.",
1,tamil,gemma_3_12b_it,chain-of-thought,தம_ழகம,articles_today/tamil_gemma_3_12b_it_chain-of-thought_தம_ழகம_1.txt,82dfa83c8e8fcdcf4473780157365db8c2f276a4,openai,gpt-4o-mini,1,0.04838709677419355,0.9516129032258065,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic structure, repetitive phrasing, lacks specific details, formulaic news format, and inconsistent numerical claims suggest AI generation.",
