uid,language,model,prompting_technique,category,path,text_sha1,rewrite_provider,rewrite_model,n_rewrites,edit_ratio_min,raidar_score,error
4,telugu,gemini_2_5_pro,few-shot,eenadu_national,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_national_4.txt,a6821d8941073cb58c3440d316774576ff6595b1,openai,gpt-4o-mini,1,0.1301775147928994,0.8698224852071006,
5,telugu,gemini_2_5_pro,few-shot,eenadu_cinema,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_cinema_5.txt,8609490d3b39003bd2b79440565c34cb1b27c16e,openai,gpt-4o-mini,1,0.16324435318275154,0.8367556468172485,
7,telugu,gemini_2_5_pro,few-shot,eenadu_business,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_business_7.txt,ce413904815ad5d0636683e8af8630b1c42017d0,openai,gpt-4o-mini,1,0.16402997502081598,0.835970024979184,
9,telugu,gemini_2_5_pro,few-shot,eenadu_cinema,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_cinema_9.txt,bdc01d7b2996b77b83be90f2d5392458e9047966,openai,gpt-4o-mini,1,0.2830423940149626,0.7169576059850373,
9,telugu,gemini_2_5_pro,few-shot,eenadu_crime,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_crime_9.txt,fd4b2200486c435dc09812407f0308809ea76b55,openai,gpt-4o-mini,1,0.21940928270042195,0.7805907172995781,
1,telugu,gemma_3_12b_it,few-shot,eenadu_business,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_business_1.txt,0c45afe425ce85adcde841078e8ce4f27704dd89,openai,gpt-4o-mini,1,0.2460220318237454,0.7539779681762546,
1,telugu,gemma_3_12b_it,few-shot,eenadu_cinema,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_cinema_1.txt,6ae90d8705edcdfc5ee27f941b1d5ebcbba57632,openai,gpt-4o-mini,1,0.21839080459770116,0.7816091954022988,
10,telugu,gemma_3_12b_it,few-shot,eenadu_business,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_business_10.txt,3cfd2e78aa780ab73e141dfd4ac3c2e9ccb4eca9,openai,gpt-4o-mini,1,0.11245235069885642,0.8875476493011436,
11,telugu,gemma_3_12b_it,few-shot,eenadu_national,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_national_11.txt,a88127380a3a2f0862626bc05e607618acb62d51,openai,gpt-4o-mini,1,0.21062618595825428,0.7893738140417457,
2,telugu,gemma_3_12b_it,few-shot,eenadu_business,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_business_2.txt,6cff51de7634902a6eb36a10f5d4c0a5dc0e6876,openai,gpt-4o-mini,1,0.15621156211562115,0.8437884378843789,
3,telugu,gemma_3_12b_it,few-shot,eenadu_business,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_business_3.txt,3a8accd3cb5796978cc7d6da01c549197ee255d0,openai,gpt-4o-mini,1,0.19164118246687054,0.8083588175331294,
4,telugu,gemma_3_12b_it,few-shot,eenadu_business,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_business_4.txt,4fa71c3f82700299ab48c70b3c10e2937f827c9d,openai,gpt-4o-mini,1,0.1397139713971397,0.8602860286028603,
6,telugu,gemma_3_12b_it,few-shot,eenadu_business,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_business_6.txt,8594644045e57c5b17fa9f2f8917bbd7dab46a84,openai,gpt-4o-mini,1,0.13343923749007147,0.8665607625099285,
7,telugu,gemma_3_12b_it,few-shot,eenadu_national,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_national_7.txt,f00191645db37298b8af3ae8e2b8184cd3267fde,openai,gpt-4o-mini,1,0.15789473684210525,0.8421052631578947,
9,telugu,gemma_3_12b_it,few-shot,eenadu_national,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_national_9.txt,bcb1200da4598421d2381552459e325d93d0f09c,openai,gpt-4o-mini,1,0.24091381100726894,0.7590861889927311,
00148,telugu,gpt_4o,few-shot,eenadu_national,articles_today/telugu_gpt_4o_few-shot_eenadu_national_00148.txt,11cba9330bef641990a31cd766ba353f5bf65b98,openai,gpt-4o-mini,1,0.16041979010494753,0.8395802098950524,
00586,telugu,gpt_4o,few-shot,eenadu_national,articles_today/telugu_gpt_4o_few-shot_eenadu_national_00586.txt,95478159f03f3b6abc0b9f8f8fc5ba422c230bc2,openai,gpt-4o-mini,1,0.1747159090909091,0.8252840909090909,
02076,telugu,gpt_4o,few-shot,eenadu_crime,articles_today/telugu_gpt_4o_few-shot_eenadu_crime_02076.txt,c6200bafd7e94007aeb9445f23171e85ab439482,openai,gpt-4o-mini,1,0.2223816355810617,0.7776183644189383,
04905,telugu,gpt_4o,few-shot,eenadu_national,articles_today/telugu_gpt_4o_few-shot_eenadu_national_04905.txt,266a7338004e71b5e3de3ba5abdc12e70c237857,openai,gpt-4o-mini,1,0.14258734655335223,0.8574126534466477,
05132,telugu,gpt_4o,few-shot,eenadu_sports,articles_today/telugu_gpt_4o_few-shot_eenadu_sports_05132.txt,c6e5cd54fa8759f69b3a79a7e6385235334b351c,openai,gpt-4o-mini,1,0.15779467680608364,0.8422053231939164,
05150,telugu,gpt_4o,few-shot,eenadu_national,articles_today/telugu_gpt_4o_few-shot_eenadu_national_05150.txt,b5f9df9063fefd22a8a59b9a7904f942573ad57d,openai,gpt-4o-mini,1,0.23104265402843602,0.768957345971564,
06713,telugu,gpt_4o,few-shot,eenadu_national,articles_today/telugu_gpt_4o_few-shot_eenadu_national_06713.txt,26c8dfc2afabe4978787c0658fed90119314ae45,openai,gpt-4o-mini,1,0.16301969365426697,0.8369803063457331,
15,telugu,gpt_4o,few-shot,eenadu_sports,articles_today/telugu_gpt_4o_few-shot_eenadu_sports_15.txt,0335cfb95081f71ef02dc41ca78ae680e22c17ca,openai,gpt-4o-mini,1,0.10352422907488987,0.8964757709251101,
4,telugu,gpt_4o,few-shot,eenadu_cinema,articles_today/telugu_gpt_4o_few-shot_eenadu_cinema_4.txt,974ee1ca57af7d46cd078cfcae3b709493374126,openai,gpt-4o-mini,1,0.2006841505131129,0.799315849486887,
4,telugu,gpt_4o,few-shot,eenadu_sports,articles_today/telugu_gpt_4o_few-shot_eenadu_sports_4.txt,6ad8010ffbf4ea78f55d3c493ffeff16bd79f55b,openai,gpt-4o-mini,1,0.1432469304229195,0.8567530695770805,
02289,telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_cinema,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_cinema_02289.txt,ec220477c13a39c420be4a98ee459ba2433fe1f0,openai,gpt-4o-mini,1,0.48088360237892946,0.5191163976210705,
02768,telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_sports,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_sports_02768.txt,8cfee214aa59cdd2c2360b6f09f53926a3c5475e,openai,gpt-4o-mini,1,0.727979274611399,0.272020725388601,
02891,telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_business,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_business_02891.txt,0b297b7d890a91c10cf9bd3b042b693909d17cff,openai,gpt-4o-mini,1,0.7621440536013401,0.23785594639865992,
03535,telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_crime,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_crime_03535.txt,9f0faaf780ead600e707e5923d3bc793e4b9a1ea,openai,gpt-4o-mini,1,0.7253306205493387,0.2746693794506613,
03937,telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_cinema,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_cinema_03937.txt,1d8e54f07f6208340b721b38b74ddfdf841cdde0,openai,gpt-4o-mini,1,0.5828877005347594,0.41711229946524064,
05331,telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_crime,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_crime_05331.txt,283796afd77495535df2506f25b554f9e24a24a5,openai,gpt-4o-mini,1,0.7297777777777777,0.27022222222222225,
05545,telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_national,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_national_05545.txt,f9944d40d8f7ac299a959f7abb0bfaafb477677c,openai,gpt-4o-mini,1,0.6850574712643678,0.3149425287356322,
06814,telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_sports,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_sports_06814.txt,edc180467481b00dd98c81a1a279cc5c5c373926,openai,gpt-4o-mini,1,0.519280205655527,0.480719794344473,
1,telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_national,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_national_1.txt,908ee97cb17b9dd1627ebe0a22128bbc126b29a9,openai,gpt-4o-mini,1,0.7114427860696517,0.2885572139303483,
2,telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_business,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_business_2.txt,42f611bcafe5a69bb4267be374fe6d9b35f0f751,openai,gpt-4o-mini,1,0.4089108910891089,0.5910891089108912,
1,telugu,gemini_2_5_flash,zero-shot,eenadu_cinema,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_cinema_1.txt,4d2c5bda101186a4cb92a1be930a10af93eed853,openai,gpt-4o-mini,1,0.1216867469879518,0.8783132530120482,
11,telugu,gemini_2_5_flash,zero-shot,eenadu_national,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_national_11.txt,c8d17c3b9537f92225aabb544d28c6054f0e063f,openai,gpt-4o-mini,1,0.09805238415043653,0.9019476158495635,
14,telugu,gemini_2_5_flash,zero-shot,eenadu_national,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_national_14.txt,a8897b25f658a0600d5915c4eb70d9a4428fbe04,openai,gpt-4o-mini,1,0.09011469142545057,0.9098853085745494,
2,telugu,gemini_2_5_flash,zero-shot,eenadu_sports,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_sports_2.txt,545e4d6e1a6d96bbd43790e603d5e27f07dbe945,openai,gpt-4o-mini,1,0.22956521739130434,0.7704347826086957,
2,telugu,gemini_2_5_flash,zero-shot,eenadu_business,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_business_2.txt,07530ddc1f2831656a7826e901e7a71fac28758c,openai,gpt-4o-mini,1,0.14218009478672985,0.8578199052132701,
3,telugu,gemini_2_5_flash,zero-shot,eenadu_cinema,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_cinema_3.txt,7328d3df3f0e83cbca5724c1a21b0488a6806bc8,openai,gpt-4o-mini,1,0.09759450171821306,0.902405498281787,
4,telugu,gemini_2_5_flash,zero-shot,eenadu_national,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_national_4.txt,cc597d3fe809098377d4b2a100ea8707f3e035a7,openai,gpt-4o-mini,1,0.09180708890180128,0.9081929110981988,
6,telugu,gemini_2_5_flash,zero-shot,eenadu_cinema,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_cinema_6.txt,c49a4e3efe766acf0d8a391b1acd611ca4263988,openai,gpt-4o-mini,1,0.052916416115454,0.9470835838845459,
8,telugu,gemini_2_5_flash,zero-shot,eenadu_crime,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_crime_8.txt,eaca53e9907301864b88322a7d016c8387265848,openai,gpt-4o-mini,1,0.22003424657534246,0.7799657534246576,
8,telugu,gemini_2_5_flash,zero-shot,eenadu_business,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_business_8.txt,bb9c5b258b35d7521a3e5671d40e9ab1fd9b98c4,openai,gpt-4o-mini,1,0.13045202220459953,0.8695479777954005,
1,telugu,gemini_2_5_pro,zero-shot,eenadu_cinema,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_cinema_1.txt,d4c65c15f1b28bceb3bc8329db2d876c66746bdb,openai,gpt-4o-mini,1,0.10606060606060606,0.8939393939393939,
10,telugu,gemini_2_5_pro,zero-shot,eenadu_sports,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_sports_10.txt,ed2c146b1e8081398dc0a1b265999b7648509b6d,openai,gpt-4o-mini,1,0.09516908212560386,0.9048309178743962,
10,telugu,gemini_2_5_pro,zero-shot,eenadu_business,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_business_10.txt,3e6393ed8a8032e3cef999baefc6a310ad2ac554,openai,gpt-4o-mini,1,0.10623229461756374,0.8937677053824362,
12,telugu,gemini_2_5_pro,zero-shot,eenadu_national,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_national_12.txt,215730c3f8a32bcd1f38228ac16365ad6e515c0b,openai,gpt-4o-mini,1,0.10846867749419954,0.8915313225058005,
2,telugu,gemini_2_5_pro,zero-shot,eenadu_national,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_national_2.txt,b2e8425ba4819f2ea0c361427e760bd44135a00e,openai,gpt-4o-mini,1,0.10450928381962865,0.8954907161803713,
3,telugu,gemini_2_5_pro,zero-shot,eenadu_national,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_national_3.txt,a9fbe9a02d8f01ac8db6e5e7ef6baca887ea1e9e,openai,gpt-4o-mini,1,0.19782433521353748,0.8021756647864625,
3,telugu,gemini_2_5_pro,zero-shot,eenadu_business,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_business_3.txt,de9f4fe636cd1d341f9cdc24dfb309fc272347a2,openai,gpt-4o-mini,1,0.02119460500963391,0.9788053949903661,
4,telugu,gemini_2_5_pro,zero-shot,eenadu_national,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_national_4.txt,19066e76525f8f64d8b705670e1712a2bcac8edd,openai,gpt-4o-mini,1,0.18056918547595682,0.8194308145240432,
4,telugu,gemini_2_5_pro,zero-shot,eenadu_sports,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_sports_4.txt,82e299990c8be7bb576ee6732b94dc987587865e,openai,gpt-4o-mini,1,0.12364425162689804,0.8763557483731019,
8,telugu,gemini_2_5_pro,zero-shot,eenadu_business,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_business_8.txt,47ddf1703333316f97c04e0cf5dcdfa5c890ff3b,openai,gpt-4o-mini,1,0.123155505107832,0.876844494892168,
1,telugu,gemma_3_12b_it,zero-shot,eenadu_cinema,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_cinema_1.txt,4526603619d184c046efc79652695ee8f09f49f3,openai,gpt-4o-mini,1,0.1829787234042553,0.8170212765957447,
10,telugu,gemma_3_12b_it,zero-shot,eenadu_national,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_national_10.txt,8847f2b180300170276edc20a02dffbf4be2ad9e,openai,gpt-4o-mini,1,0.2563884156729131,0.743611584327087,
14,telugu,gemma_3_12b_it,zero-shot,eenadu_sports,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_sports_14.txt,c19ab88858e9d4fba62019f568ef329ee1c06606,openai,gpt-4o-mini,1,0.13278319579894973,0.8672168042010503,
3,telugu,gemma_3_12b_it,zero-shot,eenadu_crime,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_crime_3.txt,f0417e0ba559f1e2b1268c5d11609035519f945a,openai,gpt-4o-mini,1,0.22462941847206386,0.7753705815279361,
4,telugu,gemma_3_12b_it,zero-shot,eenadu_business,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_business_4.txt,4b4c30e0e41619029554fada4980ca2ab2b7943d,openai,gpt-4o-mini,1,0.11990776325903152,0.8800922367409685,
5,telugu,gemma_3_12b_it,zero-shot,eenadu_sports,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_sports_5.txt,c41f112129955c338ff5638f157d5118d9a29d86,openai,gpt-4o-mini,1,0.07569011576135352,0.9243098842386465,
7,telugu,gemma_3_12b_it,zero-shot,eenadu_national,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_national_7.txt,5c1689036eaeb58cf7d1227787841094da4ceb87,openai,gpt-4o-mini,1,0.205,0.795,
7,telugu,gemma_3_12b_it,zero-shot,eenadu_business,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_business_7.txt,86882a2c553ec3e0b18ecf37bbf694595b0e0b9d,openai,gpt-4o-mini,1,0.09035738368172623,0.9096426163182738,
9,telugu,gemma_3_12b_it,zero-shot,eenadu_national,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_national_9.txt,f6ed4a0899052bb31f7af96b3ac2ac592b466c88,openai,gpt-4o-mini,1,0.08412582297000731,0.9158741770299927,
9,telugu,gemma_3_12b_it,zero-shot,eenadu_cinema,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_cinema_9.txt,c47a3aff2303286b3ae8e1b4b2e35e1f1b288c27,openai,gpt-4o-mini,1,0.13339145597210114,0.8666085440278989,
00591,telugu,gpt_4o,zero-shot,eenadu_cinema,articles_today/telugu_gpt_4o_zero-shot_eenadu_cinema_00591.txt,245d2ec99ffc0e1de5c08fdeeed7121a5766f74a,openai,gpt-4o-mini,1,0.20340425531914894,0.796595744680851,
03831,telugu,gpt_4o,zero-shot,eenadu_cinema,articles_today/telugu_gpt_4o_zero-shot_eenadu_cinema_03831.txt,27d07be5305f5fcca3836df23ed7bc7367fb9d76,openai,gpt-4o-mini,1,0.16994106090373282,0.8300589390962672,
03881,telugu,gpt_4o,zero-shot,eenadu_business,articles_today/telugu_gpt_4o_zero-shot_eenadu_business_03881.txt,926c276e24b6453d890bec9bae9f0fa54239eace,openai,gpt-4o-mini,1,0.13885898815931108,0.8611410118406889,
04081,telugu,gpt_4o,zero-shot,eenadu_sports,articles_today/telugu_gpt_4o_zero-shot_eenadu_sports_04081.txt,bacd3899a8048c85574c3841c17b31209dc0aace,openai,gpt-4o-mini,1,0.17922606924643583,0.8207739307535642,
04588,telugu,gpt_4o,zero-shot,eenadu_national,articles_today/telugu_gpt_4o_zero-shot_eenadu_national_04588.txt,4bba319a7a64b4107561860dfbc4be1f0e549fbd,openai,gpt-4o-mini,1,0.12763596004439512,0.8723640399556049,
07119,telugu,gpt_4o,zero-shot,eenadu_national,articles_today/telugu_gpt_4o_zero-shot_eenadu_national_07119.txt,a6e4909d5a485c67bb3855fc2fd6e7770b0a6c88,openai,gpt-4o-mini,1,0.20327552986512523,0.7967244701348748,
15,telugu,gpt_4o,zero-shot,eenadu_sports,articles_today/telugu_gpt_4o_zero-shot_eenadu_sports_15.txt,4193ccb7cb78668429c8bac9a7ad0534ca5ac143,openai,gpt-4o-mini,1,0.19464944649446494,0.8053505535055351,
3,telugu,gpt_4o,zero-shot,eenadu_sports,articles_today/telugu_gpt_4o_zero-shot_eenadu_sports_3.txt,4bbc2b1150818ac23e743e873993f522a69ac801,openai,gpt-4o-mini,1,0.23482245131729668,0.7651775486827033,
4,telugu,gpt_4o,zero-shot,eenadu_crime,articles_today/telugu_gpt_4o_zero-shot_eenadu_crime_4.txt,04f0e1dd8cb5108d5aadffb2a44a65c8f121802e,openai,gpt-4o-mini,1,0.13055555555555556,0.8694444444444445,
7,telugu,gpt_4o,zero-shot,eenadu_sports,articles_today/telugu_gpt_4o_zero-shot_eenadu_sports_7.txt,505e7b700ae199faca403783dfbb14cfe1b16395,openai,gpt-4o-mini,1,0.09268292682926829,0.9073170731707317,
00814,telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_cinema,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_cinema_00814.txt,ca2cc36be250248b024ee3d0142a5ef9b70b511c,openai,gpt-4o-mini,1,0.7627291242362525,0.2372708757637475,
03056,telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_sports,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_sports_03056.txt,390ef400da2444f15dbd942794bf66973af119c8,openai,gpt-4o-mini,1,0.7793103448275862,0.2206896551724138,
03156,telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_sports,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_sports_03156.txt,12b6e277491f4c112b7af4152d03b05102c80af4,openai,gpt-4o-mini,1,0.4530956848030019,0.5469043151969981,
03212,telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_sports,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_sports_03212.txt,261103c6616cc7b79578fcc5f5449c816a1bd207,openai,gpt-4o-mini,1,0.7115384615384616,0.28846153846153844,
04414,telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_business,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_business_04414.txt,0e252d8fffb38164782de2092c646bd5ae9d9f27,openai,gpt-4o-mini,1,0.002898550724637681,0.9971014492753624,
06703,telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_national,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_national_06703.txt,ecce5ad1014645a068892772e2ee7a68140b7d84,openai,gpt-4o-mini,1,0.6756007393715342,0.3243992606284658,
07081,telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_sports,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_sports_07081.txt,b42adca51c34d8281773a7dfcb5ea8a6f1b12d24,openai,gpt-4o-mini,1,0.5489849955869374,0.45101500441306264,
07098,telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_cinema,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_cinema_07098.txt,0e5dd3a117e54d25015fe891f744b2cff139b992,openai,gpt-4o-mini,1,0.31671554252199413,0.6832844574780059,
3,telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_business,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_business_3.txt,43e2a3aa1374a5e6db2c0168d2c6e0a05e401545,openai,gpt-4o-mini,1,0.7357142857142858,0.26428571428571423,
7,telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_national,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_national_7.txt,39dc5559801fecd9579005ea4d737abdb7442083,openai,gpt-4o-mini,1,0.695142378559464,0.30485762144053596,
